"st_fips","state","variable","estimate","moe","year","sex","marital_status","age"
"12","Florida","B12002_163",1963,961,2023,"F","Widowed","30-34"
"12","Florida","B12002_164",5726,1619,2023,"F","Widowed","35-39"
"12","Florida","B12002_165",8683,2117,2023,"F","Widowed","40-44"
"12","Florida","B12002_166",11960,2118,2023,"F","Widowed","45-49"
"12","Florida","B12002_167",21688,3177,2023,"F","Widowed","50-54"
"12","Florida","B12002_168",38342,3790,2023,"F","Widowed","55-59"
"12","Florida","B12002_169",67236,4404,2023,"F","Widowed","60-64"
"12","Florida","B12002_170",239174,9424,2023,"F","Widowed","65-74"
"12","Florida","B12002_171",310054,8206,2023,"F","Widowed","75-84"
"12","Florida","B12002_172",205252,6764,2023,"F","Widowed","85+"
"12","Florida","B12002_174",117,221,2023,"F","Divorced","15-17"
"12","Florida","B12002_175",0,243,2023,"F","Divorced","18-19"
"12","Florida","B12002_176",4967,1387,2023,"F","Divorced","20-24"
"12","Florida","B12002_177",16968,2780,2023,"F","Divorced","25-29"
"12","Florida","B12002_178",43810,4114,2023,"F","Divorced","30-34"
"12","Florida","B12002_179",78778,6465,2023,"F","Divorced","35-39"
"12","Florida","B12002_180",91624,5590,2023,"F","Divorced","40-44"
"12","Florida","B12002_181",125968,6826,2023,"F","Divorced","45-49"
"12","Florida","B12002_182",153257,7141,2023,"F","Divorced","50-54"
"12","Florida","B12002_183",169661,7397,2023,"F","Divorced","55-59"
"12","Florida","B12002_184",193507,8860,2023,"F","Divorced","60-64"
"12","Florida","B12002_185",293876,8647,2023,"F","Divorced","65-74"
"12","Florida","B12002_186",157622,6716,2023,"F","Divorced","75-84"
"12","Florida","B12002_187",41489,3354,2023,"F","Divorced","85+"
"13","Georgia","B12002_004",210055,5149,2011,"M","Never Married","15-17"
"13","Georgia","B12002_005",158630,5789,2011,"M","Never Married","18-19"
"13","Georgia","B12002_006",322779,7162,2011,"M","Never Married","20-24"
"13","Georgia","B12002_007",205042,5944,2011,"M","Never Married","25-29"
"13","Georgia","B12002_008",132591,6738,2011,"M","Never Married","30-34"
"13","Georgia","B12002_009",78903,5563,2011,"M","Never Married","35-39"
"13","Georgia","B12002_010",66304,5498,2011,"M","Never Married","40-44"
"13","Georgia","B12002_011",59485,4181,2011,"M","Never Married","45-49"
"13","Georgia","B12002_012",46802,3656,2011,"M","Never Married","50-54"
"13","Georgia","B12002_013",30191,3397,2011,"M","Never Married","55-59"
"13","Georgia","B12002_014",17789,2163,2011,"M","Never Married","60-64"
"13","Georgia","B12002_015",11015,1622,2011,"M","Never Married","65-74"
"13","Georgia","B12002_016",4963,1098,2011,"M","Never Married","75-84"
"13","Georgia","B12002_017",795,376,2011,"M","Never Married","85+"
"13","Georgia","B12002_020",183,433,2011,"M","Married","15-17"
"13","Georgia","B12002_021",697,523,2011,"M","Married","18-19"
"13","Georgia","B12002_022",27565,3589,2011,"M","Married","20-24"
"13","Georgia","B12002_023",84512,6177,2011,"M","Married","25-29"
"13","Georgia","B12002_024",153104,6864,2011,"M","Married","30-34"
"13","Georgia","B12002_025",185051,8262,2011,"M","Married","35-39"
"13","Georgia","B12002_026",209048,6771,2011,"M","Married","40-44"
"13","Georgia","B12002_027",212941,6266,2011,"M","Married","45-49"
"13","Georgia","B12002_028",195634,5112,2011,"M","Married","50-54"
"13","Georgia","B12002_029",174315,6947,2011,"M","Married","55-59"
"13","Georgia","B12002_030",173703,7482,2011,"M","Married","60-64"
"13","Georgia","B12002_031",213370,4626,2011,"M","Married","65-74"
"13","Georgia","B12002_032",87407,3013,2011,"M","Married","75-84"
"13","Georgia","B12002_033",15075,1751,2011,"M","Married","85+"
"13","Georgia","B12002_036",101,170,2011,"M","Separated","15-17"
"13","Georgia","B12002_037",0,225,2011,"M","Separated","18-19"
"13","Georgia","B12002_038",2251,1218,2011,"M","Separated","20-24"
"13","Georgia","B12002_039",6718,1678,2011,"M","Separated","25-29"
"13","Georgia","B12002_040",9233,2116,2011,"M","Separated","30-34"
"13","Georgia","B12002_041",8956,1956,2011,"M","Separated","35-39"
"13","Georgia","B12002_042",13930,2443,2011,"M","Separated","40-44"
"13","Georgia","B12002_043",9944,2098,2011,"M","Separated","45-49"
"13","Georgia","B12002_044",11027,2438,2011,"M","Separated","50-54"
"13","Georgia","B12002_045",7774,1760,2011,"M","Separated","55-59"
"13","Georgia","B12002_046",7611,1642,2011,"M","Separated","60-64"
"13","Georgia","B12002_047",4317,955,2011,"M","Separated","65-74"
"13","Georgia","B12002_048",1928,664,2011,"M","Separated","75-84"
"13","Georgia","B12002_049",157,149,2011,"M","Separated","85+"
"13","Georgia","B12002_066",0,225,2011,"M","Widowed","15-17"
"13","Georgia","B12002_067",0,225,2011,"M","Widowed","18-19"
"13","Georgia","B12002_068",48,85,2011,"M","Widowed","20-24"
"13","Georgia","B12002_069",524,622,2011,"M","Widowed","25-29"
"13","Georgia","B12002_070",95,106,2011,"M","Widowed","30-34"
"13","Georgia","B12002_071",2394,1163,2011,"M","Widowed","35-39"
"13","Georgia","B12002_072",2175,1173,2011,"M","Widowed","40-44"
"13","Georgia","B12002_073",2883,1353,2011,"M","Widowed","45-49"
"13","Georgia","B12002_074",5545,1346,2011,"M","Widowed","50-54"
"13","Georgia","B12002_075",4313,933,2011,"M","Widowed","55-59"
"13","Georgia","B12002_076",10807,1863,2011,"M","Widowed","60-64"
"13","Georgia","B12002_077",22362,2493,2011,"M","Widowed","65-74"
"13","Georgia","B12002_078",20999,2201,2011,"M","Widowed","75-84"
"13","Georgia","B12002_079",12066,1622,2011,"M","Widowed","85+"
"13","Georgia","B12002_081",180,217,2011,"M","Divorced","15-17"
"13","Georgia","B12002_082",49,82,2011,"M","Divorced","18-19"
"13","Georgia","B12002_083",3320,1053,2011,"M","Divorced","20-24"
"13","Georgia","B12002_084",13454,2736,2011,"M","Divorced","25-29"
"13","Georgia","B12002_085",20451,2550,2011,"M","Divorced","30-34"
"13","Georgia","B12002_086",37944,4358,2011,"M","Divorced","35-39"
"13","Georgia","B12002_087",50003,4663,2011,"M","Divorced","40-44"
"13","Georgia","B12002_088",56130,4305,2011,"M","Divorced","45-49"
"13","Georgia","B12002_089",56328,3960,2011,"M","Divorced","50-54"
"13","Georgia","B12002_090",47680,3801,2011,"M","Divorced","55-59"
"13","Georgia","B12002_091",37764,3562,2011,"M","Divorced","60-64"
"13","Georgia","B12002_092",36065,2900,2011,"M","Divorced","65-74"
"13","Georgia","B12002_093",10717,1698,2011,"M","Divorced","75-84"
"13","Georgia","B12002_094",1330,629,2011,"M","Divorced","85+"
"13","Georgia","B12002_097",196329,4349,2011,"F","Never Married","15-17"
"13","Georgia","B12002_098",148675,5488,2011,"F","Never Married","18-19"
"13","Georgia","B12002_099",279532,5330,2011,"F","Never Married","20-24"
"13","Georgia","B12002_100",177473,6078,2011,"F","Never Married","25-29"
"13","Georgia","B12002_101",111658,5433,2011,"F","Never Married","30-34"
"13","Georgia","B12002_102",80439,4846,2011,"F","Never Married","35-39"
"13","Georgia","B12002_103",62150,4755,2011,"F","Never Married","40-44"
"13","Georgia","B12002_104",55387,4376,2011,"F","Never Married","45-49"
"13","Georgia","B12002_105",42312,3588,2011,"F","Never Married","50-54"
"13","Georgia","B12002_106",24872,2497,2011,"F","Never Married","55-59"
"13","Georgia","B12002_107",16384,1768,2011,"F","Never Married","60-64"
"13","Georgia","B12002_108",15489,1945,2011,"F","Never Married","65-74"
"13","Georgia","B12002_109",6387,1333,2011,"F","Never Married","75-84"
"13","Georgia","B12002_110",2359,753,2011,"F","Never Married","85+"
"13","Georgia","B12002_113",293,352,2011,"F","Married","15-17"
"13","Georgia","B12002_114",2228,831,2011,"F","Married","18-19"
"13","Georgia","B12002_115",45181,4340,2011,"F","Married","20-24"
"13","Georgia","B12002_116",110285,5469,2011,"F","Married","25-29"
"13","Georgia","B12002_117",168351,6011,2011,"F","Married","30-34"
"13","Georgia","B12002_118",194236,8116,2011,"F","Married","35-39"
"13","Georgia","B12002_119",206991,8221,2011,"F","Married","40-44"
"13","Georgia","B12002_120",200146,6904,2011,"F","Married","45-49"
"13","Georgia","B12002_121",192327,5275,2011,"F","Married","50-54"
"13","Georgia","B12002_122",175833,5658,2011,"F","Married","55-59"
"13","Georgia","B12002_123",155989,5988,2011,"F","Married","60-64"
"13","Georgia","B12002_124",174289,5520,2011,"F","Married","65-74"
"13","Georgia","B12002_125",55743,3936,2011,"F","Married","75-84"
"13","Georgia","B12002_126",6405,1123,2011,"F","Married","85+"
"13","Georgia","B12002_129",63,109,2011,"F","Separated","15-17"
"13","Georgia","B12002_130",185,257,2011,"F","Separated","18-19"
"13","Georgia","B12002_131",3899,1083,2011,"F","Separated","20-24"
"13","Georgia","B12002_132",12863,2781,2011,"F","Separated","25-29"
"13","Georgia","B12002_133",14909,2645,2011,"F","Separated","30-34"
"13","Georgia","B12002_134",17004,2768,2011,"F","Separated","35-39"
"13","Georgia","B12002_135",20048,3421,2011,"F","Separated","40-44"
"13","Georgia","B12002_136",14013,2164,2011,"F","Separated","45-49"
"13","Georgia","B12002_137",17212,2892,2011,"F","Separated","50-54"
"13","Georgia","B12002_138",11637,2042,2011,"F","Separated","55-59"
"13","Georgia","B12002_139",7669,1759,2011,"F","Separated","60-64"
"13","Georgia","B12002_140",4778,1263,2011,"F","Separated","65-74"
"13","Georgia","B12002_141",1757,705,2011,"F","Separated","75-84"
"13","Georgia","B12002_142",252,190,2011,"F","Separated","85+"
"13","Georgia","B12002_159",280,423,2011,"F","Widowed","15-17"
"13","Georgia","B12002_160",78,136,2011,"F","Widowed","18-19"
"13","Georgia","B12002_161",663,581,2011,"F","Widowed","20-24"
"13","Georgia","B12002_162",649,478,2011,"F","Widowed","25-29"
"13","Georgia","B12002_163",1882,993,2011,"F","Widowed","30-34"
"13","Georgia","B12002_164",2010,861,2011,"F","Widowed","35-39"
"13","Georgia","B12002_165",7961,3537,2011,"F","Widowed","40-44"
"13","Georgia","B12002_166",7955,1350,2011,"F","Widowed","45-49"
"13","Georgia","B12002_167",15804,2420,2011,"F","Widowed","50-54"
"13","Georgia","B12002_168",22432,2543,2011,"F","Widowed","55-59"
"13","Georgia","B12002_169",34821,3431,2011,"F","Widowed","60-64"
"13","Georgia","B12002_170",86652,5292,2011,"F","Widowed","65-74"
"13","Georgia","B12002_171",97838,3824,2011,"F","Widowed","75-84"
"13","Georgia","B12002_172",67473,3975,2011,"F","Widowed","85+"
"13","Georgia","B12002_174",73,121,2011,"F","Divorced","15-17"
"13","Georgia","B12002_175",0,225,2011,"F","Divorced","18-19"
"13","Georgia","B12002_176",5619,1541,2011,"F","Divorced","20-24"
"13","Georgia","B12002_177",20430,2671,2011,"F","Divorced","25-29"
"13","Georgia","B12002_178",31532,3272,2011,"F","Divorced","30-34"
"13","Georgia","B12002_179",47390,4733,2011,"F","Divorced","35-39"
"13","Georgia","B12002_180",53979,4509,2011,"F","Divorced","40-44"
"13","Georgia","B12002_181",72713,5320,2011,"F","Divorced","45-49"
"13","Georgia","B12002_182",69199,4312,2011,"F","Divorced","50-54"
"13","Georgia","B12002_183",67986,4529,2011,"F","Divorced","55-59"
"13","Georgia","B12002_184",56282,4240,2011,"F","Divorced","60-64"
"13","Georgia","B12002_185",58728,3744,2011,"F","Divorced","65-74"
"13","Georgia","B12002_186",21023,2480,2011,"F","Divorced","75-84"
"13","Georgia","B12002_187",5530,1156,2011,"F","Divorced","85+"
"13","Georgia","B12002_004",209941,4091,2013,"M","Never Married","15-17"
"13","Georgia","B12002_005",153778,4890,2013,"M","Never Married","18-19"
"13","Georgia","B12002_006",334561,5537,2013,"M","Never Married","20-24"
"13","Georgia","B12002_007",222074,6435,2013,"M","Never Married","25-29"
"13","Georgia","B12002_008",140787,5562,2013,"M","Never Married","30-34"
"13","Georgia","B12002_009",89906,5797,2013,"M","Never Married","35-39"
"13","Georgia","B12002_010",77701,4574,2013,"M","Never Married","40-44"
"13","Georgia","B12002_011",57634,3574,2013,"M","Never Married","45-49"
"13","Georgia","B12002_012",48249,3341,2013,"M","Never Married","50-54"
"13","Georgia","B12002_013",32459,3131,2013,"M","Never Married","55-59"
"13","Georgia","B12002_014",21574,2508,2013,"M","Never Married","60-64"
"13","Georgia","B12002_015",15487,1957,2013,"M","Never Married","65-74"
"13","Georgia","B12002_016",4904,1198,2013,"M","Never Married","75-84"
"13","Georgia","B12002_017",1349,525,2013,"M","Never Married","85+"
"13","Georgia","B12002_020",270,277,2013,"M","Married","15-17"
"13","Georgia","B12002_021",583,410,2013,"M","Married","18-19"
"13","Georgia","B12002_022",25054,3024,2013,"M","Married","20-24"
"13","Georgia","B12002_023",85861,5240,2013,"M","Married","25-29"
"13","Georgia","B12002_024",140466,6095,2013,"M","Married","30-34"
"13","Georgia","B12002_025",174427,7280,2013,"M","Married","35-39"
"13","Georgia","B12002_026",205114,6917,2013,"M","Married","40-44"
"13","Georgia","B12002_027",198757,5628,2013,"M","Married","45-49"
"13","Georgia","B12002_028",199060,5087,2013,"M","Married","50-54"
"13","Georgia","B12002_029",184239,5687,2013,"M","Married","55-59"
"13","Georgia","B12002_030",162151,5784,2013,"M","Married","60-64"
"13","Georgia","B12002_031",241466,4315,2013,"M","Married","65-74"
"13","Georgia","B12002_032",98653,2981,2013,"M","Married","75-84"
"13","Georgia","B12002_033",18292,2045,2013,"M","Married","85+"
"13","Georgia","B12002_036",256,235,2013,"M","Separated","15-17"
"13","Georgia","B12002_037",0,214,2013,"M","Separated","18-19"
"13","Georgia","B12002_038",801,533,2013,"M","Separated","20-24"
"13","Georgia","B12002_039",5641,1789,2013,"M","Separated","25-29"
"13","Georgia","B12002_040",7922,1737,2013,"M","Separated","30-34"
"13","Georgia","B12002_041",8652,1702,2013,"M","Separated","35-39"
"13","Georgia","B12002_042",10668,2058,2013,"M","Separated","40-44"
"13","Georgia","B12002_043",12388,2249,2013,"M","Separated","45-49"
"13","Georgia","B12002_044",10818,1773,2013,"M","Separated","50-54"
"13","Georgia","B12002_045",10516,1794,2013,"M","Separated","55-59"
"13","Georgia","B12002_046",6776,1597,2013,"M","Separated","60-64"
"13","Georgia","B12002_047",5540,912,2013,"M","Separated","65-74"
"13","Georgia","B12002_048",1679,563,2013,"M","Separated","75-84"
"13","Georgia","B12002_049",481,299,2013,"M","Separated","85+"
"13","Georgia","B12002_066",119,180,2013,"M","Widowed","15-17"
"13","Georgia","B12002_067",142,233,2013,"M","Widowed","18-19"
"13","Georgia","B12002_068",248,225,2013,"M","Widowed","20-24"
"13","Georgia","B12002_069",0,214,2013,"M","Widowed","25-29"
"13","Georgia","B12002_070",525,462,2013,"M","Widowed","30-34"
"13","Georgia","B12002_071",1105,688,2013,"M","Widowed","35-39"
"13","Georgia","B12002_072",2786,1016,2013,"M","Widowed","40-44"
"13","Georgia","B12002_073",3062,872,2013,"M","Widowed","45-49"
"13","Georgia","B12002_074",5849,1325,2013,"M","Widowed","50-54"
"13","Georgia","B12002_075",6192,1203,2013,"M","Widowed","55-59"
"13","Georgia","B12002_076",8608,1547,2013,"M","Widowed","60-64"
"13","Georgia","B12002_077",23686,2376,2013,"M","Widowed","65-74"
"13","Georgia","B12002_078",20187,1940,2013,"M","Widowed","75-84"
"13","Georgia","B12002_079",13774,1830,2013,"M","Widowed","85+"
"13","Georgia","B12002_081",0,214,2013,"M","Divorced","15-17"
"13","Georgia","B12002_082",0,214,2013,"M","Divorced","18-19"
"13","Georgia","B12002_083",1502,766,2013,"M","Divorced","20-24"
"13","Georgia","B12002_084",10561,1892,2013,"M","Divorced","25-29"
"13","Georgia","B12002_085",24625,3398,2013,"M","Divorced","30-34"
"13","Georgia","B12002_086",34325,3321,2013,"M","Divorced","35-39"
"13","Georgia","B12002_087",48671,4070,2013,"M","Divorced","40-44"
"13","Georgia","B12002_088",57766,5011,2013,"M","Divorced","45-49"
"13","Georgia","B12002_089",56726,4981,2013,"M","Divorced","50-54"
"13","Georgia","B12002_090",53197,3503,2013,"M","Divorced","55-59"
"13","Georgia","B12002_091",44413,3633,2013,"M","Divorced","60-64"
"13","Georgia","B12002_092",40025,2681,2013,"M","Divorced","65-74"
"13","Georgia","B12002_093",11868,1484,2013,"M","Divorced","75-84"
"13","Georgia","B12002_094",1573,663,2013,"M","Divorced","85+"
"13","Georgia","B12002_097",200312,4223,2013,"F","Never Married","15-17"
"13","Georgia","B12002_098",144914,5113,2013,"F","Never Married","18-19"
"13","Georgia","B12002_099",297398,5808,2013,"F","Never Married","20-24"
"13","Georgia","B12002_100",189935,6552,2013,"F","Never Married","25-29"
"13","Georgia","B12002_101",122669,4973,2013,"F","Never Married","30-34"
"13","Georgia","B12002_102",78884,4726,2013,"F","Never Married","35-39"
"13","Georgia","B12002_103",61175,3605,2013,"F","Never Married","40-44"
"13","Georgia","B12002_104",51799,3933,2013,"F","Never Married","45-49"
"13","Georgia","B12002_105",43528,3291,2013,"F","Never Married","50-54"
"13","Georgia","B12002_106",34768,3483,2013,"F","Never Married","55-59"
"13","Georgia","B12002_107",19611,2450,2013,"F","Never Married","60-64"
"13","Georgia","B12002_108",18480,2213,2013,"F","Never Married","65-74"
"13","Georgia","B12002_109",6694,1124,2013,"F","Never Married","75-84"
"13","Georgia","B12002_110",2918,815,2013,"F","Never Married","85+"
"13","Georgia","B12002_113",5,12,2013,"F","Married","15-17"
