"st_fips","state","estimate","moe","year","child_age","child_parent"
47,"Tennessee",45179,4085,2017,"00-02","Single Parent (Mom)"
47,"Tennessee",34792,3256,2017,"03-04","Single Parent (Mom)"
47,"Tennessee",16276,2229,2017,"05","Single Parent (Mom)"
47,"Tennessee",111462,7398,2017,"06-11","Single Parent (Mom)"
47,"Tennessee",116742,6155,2017,"12-17","Single Parent (Mom)"
47,"Tennessee",137582,6379,2019,"00-02","Married Couple"
47,"Tennessee",95341,4787,2019,"03-04","Married Couple"
47,"Tennessee",47925,2941,2019,"05","Married Couple"
47,"Tennessee",293188,8605,2019,"06-11","Married Couple"
47,"Tennessee",290528,8140,2019,"12-17","Married Couple"
47,"Tennessee",20455,3194,2019,"00-02","Single Parent (Dad)"
47,"Tennessee",10510,2133,2019,"03-04","Single Parent (Dad)"
47,"Tennessee",5423,1507,2019,"05","Single Parent (Dad)"
47,"Tennessee",34767,4227,2019,"06-11","Single Parent (Dad)"
47,"Tennessee",36075,4474,2019,"12-17","Single Parent (Dad)"
47,"Tennessee",43897,3987,2019,"00-02","Single Parent (Mom)"
47,"Tennessee",32395,4391,2019,"03-04","Single Parent (Mom)"
47,"Tennessee",13830,2498,2019,"05","Single Parent (Mom)"
47,"Tennessee",102426,7596,2019,"06-11","Single Parent (Mom)"
47,"Tennessee",117969,8264,2019,"12-17","Single Parent (Mom)"
47,"Tennessee",141144,5332,2021,"00-02","Married Couple"
47,"Tennessee",100073,4344,2021,"03-04","Married Couple"
47,"Tennessee",50133,3592,2021,"05","Married Couple"
47,"Tennessee",307562,10535,2021,"06-11","Married Couple"
47,"Tennessee",312824,9203,2021,"12-17","Married Couple"
47,"Tennessee",16063,3036,2021,"00-02","Single Parent (Dad)"
47,"Tennessee",10404,2608,2021,"03-04","Single Parent (Dad)"
47,"Tennessee",4536,1298,2021,"05","Single Parent (Dad)"
47,"Tennessee",30648,3848,2021,"06-11","Single Parent (Dad)"
47,"Tennessee",32637,4560,2021,"12-17","Single Parent (Dad)"
47,"Tennessee",41671,3812,2021,"00-02","Single Parent (Mom)"
47,"Tennessee",31046,3705,2021,"03-04","Single Parent (Mom)"
47,"Tennessee",16610,2566,2021,"05","Single Parent (Mom)"
47,"Tennessee",100616,6008,2021,"06-11","Single Parent (Mom)"
47,"Tennessee",123396,8776,2021,"12-17","Single Parent (Mom)"
47,"Tennessee",152175,6285,2023,"00-02","Married Couple"
47,"Tennessee",92630,5253,2023,"03-04","Married Couple"
47,"Tennessee",48337,3584,2023,"05","Married Couple"
47,"Tennessee",299065,8490,2023,"06-11","Married Couple"
47,"Tennessee",326588,9763,2023,"12-17","Married Couple"
47,"Tennessee",18909,3761,2023,"00-02","Single Parent (Dad)"
47,"Tennessee",10439,2223,2023,"03-04","Single Parent (Dad)"
47,"Tennessee",5347,1671,2023,"05","Single Parent (Dad)"
47,"Tennessee",32012,4013,2023,"06-11","Single Parent (Dad)"
47,"Tennessee",33942,4498,2023,"12-17","Single Parent (Dad)"
47,"Tennessee",38023,3582,2023,"00-02","Single Parent (Mom)"
47,"Tennessee",34551,3884,2023,"03-04","Single Parent (Mom)"
47,"Tennessee",19096,3135,2023,"05","Single Parent (Mom)"
47,"Tennessee",108819,6768,2023,"06-11","Single Parent (Mom)"
47,"Tennessee",116875,8882,2023,"12-17","Single Parent (Mom)"
48,"Texas",639959,12060,2011,"00-02","Married Couple"
48,"Texas",480556,12820,2011,"03-04","Married Couple"
48,"Texas",241499,9987,2011,"05","Married Couple"
48,"Texas",1442439,21430,2011,"06-11","Married Couple"
48,"Texas",1351626,16535,2011,"12-17","Married Couple"
48,"Texas",64322,5278,2011,"00-02","Single Parent (Dad)"
48,"Texas",41815,5059,2011,"03-04","Single Parent (Dad)"
48,"Texas",20255,2835,2011,"05","Single Parent (Dad)"
48,"Texas",120713,10433,2011,"06-11","Single Parent (Dad)"
48,"Texas",116927,8163,2011,"12-17","Single Parent (Dad)"
48,"Texas",204169,9367,2011,"00-02","Single Parent (Mom)"
48,"Texas",165578,8088,2011,"03-04","Single Parent (Mom)"
48,"Texas",83520,6824,2011,"05","Single Parent (Mom)"
48,"Texas",532833,14996,2011,"06-11","Single Parent (Mom)"
48,"Texas",529193,14247,2011,"12-17","Single Parent (Mom)"
48,"Texas",644324,13695,2013,"00-02","Married Couple"
48,"Texas",479078,11125,2013,"03-04","Married Couple"
48,"Texas",241966,8613,2013,"05","Married Couple"
48,"Texas",1452112,22513,2013,"06-11","Married Couple"
48,"Texas",1387173,18834,2013,"12-17","Married Couple"
48,"Texas",63069,5970,2013,"00-02","Single Parent (Dad)"
48,"Texas",45948,4379,2013,"03-04","Single Parent (Dad)"
48,"Texas",21187,2840,2013,"05","Single Parent (Dad)"
48,"Texas",120683,6816,2013,"06-11","Single Parent (Dad)"
48,"Texas",130126,7768,2013,"12-17","Single Parent (Dad)"
48,"Texas",193311,10292,2013,"00-02","Single Parent (Mom)"
48,"Texas",164249,7665,2013,"03-04","Single Parent (Mom)"
48,"Texas",85936,4961,2013,"05","Single Parent (Mom)"
48,"Texas",534884,15263,2013,"06-11","Single Parent (Mom)"
48,"Texas",533441,15012,2013,"12-17","Single Parent (Mom)"
48,"Texas",670543,10997,2015,"00-02","Married Couple"
48,"Texas",477330,10537,2015,"03-04","Married Couple"
48,"Texas",228822,8006,2015,"05","Married Couple"
48,"Texas",1491450,22595,2015,"06-11","Married Couple"
48,"Texas",1448429,21589,2015,"12-17","Married Couple"
48,"Texas",79942,6409,2015,"00-02","Single Parent (Dad)"
48,"Texas",45833,4692,2015,"03-04","Single Parent (Dad)"
48,"Texas",23271,3013,2015,"05","Single Parent (Dad)"
48,"Texas",136174,9347,2015,"06-11","Single Parent (Dad)"
48,"Texas",134712,7569,2015,"12-17","Single Parent (Dad)"
48,"Texas",194282,9187,2015,"00-02","Single Parent (Mom)"
48,"Texas",160752,8112,2015,"03-04","Single Parent (Mom)"
48,"Texas",80727,5243,2015,"05","Single Parent (Mom)"
48,"Texas",534375,14778,2015,"06-11","Single Parent (Mom)"
48,"Texas",534652,15874,2015,"12-17","Single Parent (Mom)"
48,"Texas",712949,15265,2017,"00-02","Married Couple"
48,"Texas",498554,12493,2017,"03-04","Married Couple"
48,"Texas",230175,9490,2017,"05","Married Couple"
48,"Texas",1547919,18821,2017,"06-11","Married Couple"
48,"Texas",1516490,22250,2017,"12-17","Married Couple"
48,"Texas",65698,5822,2017,"00-02","Single Parent (Dad)"
48,"Texas",50346,4880,2017,"03-04","Single Parent (Dad)"
48,"Texas",21315,3167,2017,"05","Single Parent (Dad)"
48,"Texas",139073,9275,2017,"06-11","Single Parent (Dad)"
48,"Texas",132356,8205,2017,"12-17","Single Parent (Dad)"
48,"Texas",200784,10029,2017,"00-02","Single Parent (Mom)"
48,"Texas",155942,7597,2017,"03-04","Single Parent (Mom)"
48,"Texas",74725,6546,2017,"05","Single Parent (Mom)"
48,"Texas",499866,16417,2017,"06-11","Single Parent (Mom)"
48,"Texas",551486,16203,2017,"12-17","Single Parent (Mom)"
48,"Texas",658283,16751,2019,"00-02","Married Couple"
48,"Texas",501005,13317,2019,"03-04","Married Couple"
48,"Texas",233584,10173,2019,"05","Married Couple"
48,"Texas",1522214,22193,2019,"06-11","Married Couple"
48,"Texas",1515631,23170,2019,"12-17","Married Couple"
48,"Texas",76649,6402,2019,"00-02","Single Parent (Dad)"
48,"Texas",50727,5490,2019,"03-04","Single Parent (Dad)"
48,"Texas",20915,3369,2019,"05","Single Parent (Dad)"
48,"Texas",147276,10772,2019,"06-11","Single Parent (Dad)"
48,"Texas",156340,11368,2019,"12-17","Single Parent (Dad)"
48,"Texas",201604,11549,2019,"00-02","Single Parent (Mom)"
48,"Texas",160419,9461,2019,"03-04","Single Parent (Mom)"
48,"Texas",80982,6591,2019,"05","Single Parent (Mom)"
48,"Texas",500758,18320,2019,"06-11","Single Parent (Mom)"
48,"Texas",553863,17302,2019,"12-17","Single Parent (Mom)"
48,"Texas",683784,18114,2021,"00-02","Married Couple"
48,"Texas",471452,14624,2021,"03-04","Married Couple"
48,"Texas",258932,11518,2021,"05","Married Couple"
48,"Texas",1568941,23318,2021,"06-11","Married Couple"
48,"Texas",1622348,23629,2021,"12-17","Married Couple"
48,"Texas",66834,6815,2021,"00-02","Single Parent (Dad)"
48,"Texas",41634,4527,2021,"03-04","Single Parent (Dad)"
48,"Texas",18673,2997,2021,"05","Single Parent (Dad)"
48,"Texas",130206,10789,2021,"06-11","Single Parent (Dad)"
48,"Texas",155513,13051,2021,"12-17","Single Parent (Dad)"
48,"Texas",186866,10696,2021,"00-02","Single Parent (Mom)"
48,"Texas",149272,10323,2021,"03-04","Single Parent (Mom)"
48,"Texas",78951,6282,2021,"05","Single Parent (Mom)"
48,"Texas",512439,19286,2021,"06-11","Single Parent (Mom)"
48,"Texas",578542,18148,2021,"12-17","Single Parent (Mom)"
48,"Texas",661217,13484,2023,"00-02","Married Couple"
48,"Texas",485259,12762,2023,"03-04","Married Couple"
48,"Texas",236239,9444,2023,"05","Married Couple"
48,"Texas",1567253,25171,2023,"06-11","Married Couple"
48,"Texas",1625393,24340,2023,"12-17","Married Couple"
48,"Texas",71979,6693,2023,"00-02","Single Parent (Dad)"
48,"Texas",53020,6226,2023,"03-04","Single Parent (Dad)"
48,"Texas",22298,3203,2023,"05","Single Parent (Dad)"
48,"Texas",146903,11620,2023,"06-11","Single Parent (Dad)"
48,"Texas",166806,11707,2023,"12-17","Single Parent (Dad)"
48,"Texas",175717,10077,2023,"00-02","Single Parent (Mom)"
48,"Texas",142669,8714,2023,"03-04","Single Parent (Mom)"
48,"Texas",70425,6001,2023,"05","Single Parent (Mom)"
48,"Texas",511955,18964,2023,"06-11","Single Parent (Mom)"
48,"Texas",576834,19835,2023,"12-17","Single Parent (Mom)"
49,"Utah",113462,4375,2011,"00-02","Married Couple"
49,"Utah",84034,3779,2011,"03-04","Married Couple"
49,"Utah",36601,2576,2011,"05","Married Couple"
49,"Utah",225876,6453,2011,"06-11","Married Couple"
49,"Utah",192787,6363,2011,"12-17","Married Couple"
49,"Utah",5098,1650,2011,"00-02","Single Parent (Dad)"
49,"Utah",3841,1349,2011,"03-04","Single Parent (Dad)"
49,"Utah",1920,811,2011,"05","Single Parent (Dad)"
49,"Utah",11124,2530,2011,"06-11","Single Parent (Dad)"
49,"Utah",11320,2260,2011,"12-17","Single Parent (Dad)"
49,"Utah",12843,2382,2011,"00-02","Single Parent (Mom)"
49,"Utah",11832,1920,2011,"03-04","Single Parent (Mom)"
49,"Utah",6814,1997,2011,"05","Single Parent (Mom)"
49,"Utah",38331,4372,2011,"06-11","Single Parent (Mom)"
49,"Utah",39683,3824,2011,"12-17","Single Parent (Mom)"
49,"Utah",116361,3845,2013,"00-02","Married Couple"
49,"Utah",79125,3296,2013,"03-04","Married Couple"
49,"Utah",41077,2898,2013,"05","Married Couple"
49,"Utah",236042,5468,2013,"06-11","Married Couple"
49,"Utah",208884,5778,2013,"12-17","Married Couple"
49,"Utah",6893,1824,2013,"00-02","Single Parent (Dad)"
49,"Utah",4784,1288,2013,"03-04","Single Parent (Dad)"
49,"Utah",2986,975,2013,"05","Single Parent (Dad)"
49,"Utah",12359,2425,2013,"06-11","Single Parent (Dad)"
49,"Utah",11815,2352,2013,"12-17","Single Parent (Dad)"
49,"Utah",8962,1870,2013,"00-02","Single Parent (Mom)"
49,"Utah",9964,1765,2013,"03-04","Single Parent (Mom)"
49,"Utah",4094,1039,2013,"05","Single Parent (Mom)"
49,"Utah",31677,3622,2013,"06-11","Single Parent (Mom)"
49,"Utah",38547,4059,2013,"12-17","Single Parent (Mom)"
49,"Utah",110983,4089,2015,"00-02","Married Couple"
49,"Utah",78524,3603,2015,"03-04","Married Couple"
49,"Utah",37990,2562,2015,"05","Married Couple"
49,"Utah",239743,7591,2015,"06-11","Married Couple"
49,"Utah",220568,5509,2015,"12-17","Married Couple"
49,"Utah",5786,1635,2015,"00-02","Single Parent (Dad)"
49,"Utah",3065,953,2015,"03-04","Single Parent (Dad)"
49,"Utah",2701,1333,2015,"05","Single Parent (Dad)"
49,"Utah",9305,1628,2015,"06-11","Single Parent (Dad)"
49,"Utah",12620,2187,2015,"12-17","Single Parent (Dad)"
49,"Utah",13457,2557,2015,"00-02","Single Parent (Mom)"
49,"Utah",8414,1792,2015,"03-04","Single Parent (Mom)"
49,"Utah",5875,1644,2015,"05","Single Parent (Mom)"
49,"Utah",38558,4346,2015,"06-11","Single Parent (Mom)"
49,"Utah",33589,3786,2015,"12-17","Single Parent (Mom)"
49,"Utah",113131,4084,2017,"00-02","Married Couple"
49,"Utah",81282,3739,2017,"03-04","Married Couple"
49,"Utah",37321,3083,2017,"05","Married Couple"
49,"Utah",241921,4962,2017,"06-11","Married Couple"
49,"Utah",224250,6750,2017,"12-17","Married Couple"
49,"Utah",6770,1658,2017,"00-02","Single Parent (Dad)"
49,"Utah",3422,1178,2017,"03-04","Single Parent (Dad)"
49,"Utah",1655,683,2017,"05","Single Parent (Dad)"
49,"Utah",12628,2682,2017,"06-11","Single Parent (Dad)"
49,"Utah",14754,2385,2017,"12-17","Single Parent (Dad)"
49,"Utah",9982,1985,2017,"00-02","Single Parent (Mom)"
49,"Utah",9202,1690,2017,"03-04","Single Parent (Mom)"
49,"Utah",4155,1123,2017,"05","Single Parent (Mom)"
49,"Utah",38271,4370,2017,"06-11","Single Parent (Mom)"
49,"Utah",39272,4263,2017,"12-17","Single Parent (Mom)"
49,"Utah",107955,5060,2019,"00-02","Married Couple"
49,"Utah",82700,3820,2019,"03-04","Married Couple"
49,"Utah",41391,2675,2019,"05","Married Couple"
49,"Utah",244785,6593,2019,"06-11","Married Couple"
49,"Utah",235388,6275,2019,"12-17","Married Couple"
49,"Utah",5276,1442,2019,"00-02","Single Parent (Dad)"
49,"Utah",3895,1316,2019,"03-04","Single Parent (Dad)"
49,"Utah",2169,829,2019,"05","Single Parent (Dad)"
49,"Utah",12922,2071,2019,"06-11","Single Parent (Dad)"
49,"Utah",14736,2765,2019,"12-17","Single Parent (Dad)"
49,"Utah",12061,2300,2019,"00-02","Single Parent (Mom)"
49,"Utah",10391,1897,2019,"03-04","Single Parent (Mom)"
49,"Utah",4889,1361,2019,"05","Single Parent (Mom)"
49,"Utah",35420,3982,2019,"06-11","Single Parent (Mom)"
49,"Utah",36146,4335,2019,"12-17","Single Parent (Mom)"
49,"Utah",108004,4598,2021,"00-02","Married Couple"
49,"Utah",75450,3100,2021,"03-04","Married Couple"
49,"Utah",38604,3272,2021,"05","Married Couple"
49,"Utah",250978,7454,2021,"06-11","Married Couple"
49,"Utah",253492,7764,2021,"12-17","Married Couple"
49,"Utah",5262,1780,2021,"00-02","Single Parent (Dad)"
49,"Utah",3041,901,2021,"03-04","Single Parent (Dad)"
49,"Utah",2637,1029,2021,"05","Single Parent (Dad)"
49,"Utah",12476,2567,2021,"06-11","Single Parent (Dad)"
49,"Utah",15024,2744,2021,"12-17","Single Parent (Dad)"
49,"Utah",9437,1975,2021,"00-02","Single Parent (Mom)"
49,"Utah",7798,1760,2021,"03-04","Single Parent (Mom)"
49,"Utah",4521,1388,2021,"05","Single Parent (Mom)"
49,"Utah",31689,3815,2021,"06-11","Single Parent (Mom)"
49,"Utah",39965,4818,2021,"12-17","Single Parent (Mom)"
49,"Utah",106766,4271,2023,"00-02","Married Couple"
49,"Utah",71146,3583,2023,"03-04","Married Couple"
49,"Utah",38920,3253,2023,"05","Married Couple"
49,"Utah",239878,6580,2023,"06-11","Married Couple"
49,"Utah",247566,6495,2023,"12-17","Married Couple"
49,"Utah",5315,1691,2023,"00-02","Single Parent (Dad)"
49,"Utah",3677,1270,2023,"03-04","Single Parent (Dad)"
49,"Utah",1240,572,2023,"05","Single Parent (Dad)"
49,"Utah",12265,2813,2023,"06-11","Single Parent (Dad)"
49,"Utah",15244,2622,2023,"12-17","Single Parent (Dad)"
49,"Utah",11471,2273,2023,"00-02","Single Parent (Mom)"
49,"Utah",6907,1669,2023,"03-04","Single Parent (Mom)"
49,"Utah",5319,1398,2023,"05","Single Parent (Mom)"
49,"Utah",33852,3758,2023,"06-11","Single Parent (Mom)"
49,"Utah",44553,5237,2023,"12-17","Single Parent (Mom)"
50,"Vermont",10326,1055,2011,"00-02","Married Couple"
50,"Vermont",7732,942,2011,"03-04","Married Couple"
50,"Vermont",4855,984,2011,"05","Married Couple"
50,"Vermont",27368,1607,2011,"06-11","Married Couple"
50,"Vermont",30206,1875,2011,"12-17","Married Couple"
50,"Vermont",2040,692,2011,"00-02","Single Parent (Dad)"
50,"Vermont",1101,498,2011,"03-04","Single Parent (Dad)"
50,"Vermont",365,239,2011,"05","Single Parent (Dad)"
50,"Vermont",2726,690,2011,"06-11","Single Parent (Dad)"
50,"Vermont",4218,1321,2011,"12-17","Single Parent (Dad)"
50,"Vermont",4183,861,2011,"00-02","Single Parent (Mom)"
50,"Vermont",2095,670,2011,"03-04","Single Parent (Mom)"
50,"Vermont",1035,341,2011,"05","Single Parent (Mom)"
50,"Vermont",7868,1253,2011,"06-11","Single Parent (Mom)"
50,"Vermont",9620,1502,2011,"12-17","Single Parent (Mom)"
50,"Vermont",11153,1291,2013,"00-02","Married Couple"
50,"Vermont",8095,1120,2013,"03-04","Married Couple"
50,"Vermont",4775,923,2013,"05","Married Couple"
50,"Vermont",25843,1722,2013,"06-11","Married Couple"
50,"Vermont",28684,1984,2013,"12-17","Married Couple"
50,"Vermont",1253,452,2013,"00-02","Single Parent (Dad)"
50,"Vermont",1015,490,2013,"03-04","Single Parent (Dad)"
50,"Vermont",297,197,2013,"05","Single Parent (Dad)"
50,"Vermont",3701,1105,2013,"06-11","Single Parent (Dad)"
50,"Vermont",3979,905,2013,"12-17","Single Parent (Dad)"
50,"Vermont",2862,686,2013,"00-02","Single Parent (Mom)"
50,"Vermont",2255,644,2013,"03-04","Single Parent (Mom)"
50,"Vermont",951,403,2013,"05","Single Parent (Mom)"
50,"Vermont",9175,1571,2013,"06-11","Single Parent (Mom)"
50,"Vermont",8977,1326,2013,"12-17","Single Parent (Mom)"
50,"Vermont",12376,1144,2015,"00-02","Married Couple"
50,"Vermont",8358,996,2015,"03-04","Married Couple"
50,"Vermont",3968,781,2015,"05","Married Couple"
50,"Vermont",26793,2118,2015,"06-11","Married Couple"
50,"Vermont",29008,2043,2015,"12-17","Married Couple"
50,"Vermont",1010,557,2015,"00-02","Single Parent (Dad)"
50,"Vermont",680,413,2015,"03-04","Single Parent (Dad)"
50,"Vermont",252,145,2015,"05","Single Parent (Dad)"
50,"Vermont",2787,918,2015,"06-11","Single Parent (Dad)"
50,"Vermont",3409,866,2015,"12-17","Single Parent (Dad)"
50,"Vermont",2520,1083,2015,"00-02","Single Parent (Mom)"
50,"Vermont",990,377,2015,"03-04","Single Parent (Mom)"
50,"Vermont",876,399,2015,"05","Single Parent (Mom)"
50,"Vermont",5901,1170,2015,"06-11","Single Parent (Mom)"
50,"Vermont",8379,1577,2015,"12-17","Single Parent (Mom)"
50,"Vermont",11559,1229,2017,"00-02","Married Couple"
50,"Vermont",9092,1128,2017,"03-04","Married Couple"
50,"Vermont",4927,926,2017,"05","Married Couple"
50,"Vermont",25801,1758,2017,"06-11","Married Couple"
50,"Vermont",25934,1728,2017,"12-17","Married Couple"
50,"Vermont",1591,653,2017,"00-02","Single Parent (Dad)"
50,"Vermont",687,333,2017,"03-04","Single Parent (Dad)"
50,"Vermont",540,304,2017,"05","Single Parent (Dad)"
50,"Vermont",2403,701,2017,"06-11","Single Parent (Dad)"
50,"Vermont",3474,1207,2017,"12-17","Single Parent (Dad)"
50,"Vermont",2175,623,2017,"00-02","Single Parent (Mom)"
50,"Vermont",2073,846,2017,"03-04","Single Parent (Mom)"
50,"Vermont",915,471,2017,"05","Single Parent (Mom)"
50,"Vermont",6785,1175,2017,"06-11","Single Parent (Mom)"
50,"Vermont",9204,1268,2017,"12-17","Single Parent (Mom)"
50,"Vermont",11235,1114,2019,"00-02","Married Couple"
50,"Vermont",7050,933,2019,"03-04","Married Couple"
50,"Vermont",3269,685,2019,"05","Married Couple"
50,"Vermont",23315,2204,2019,"06-11","Married Couple"
50,"Vermont",26044,1789,2019,"12-17","Married Couple"
50,"Vermont",823,299,2019,"00-02","Single Parent (Dad)"
50,"Vermont",869,327,2019,"03-04","Single Parent (Dad)"
50,"Vermont",311,212,2019,"05","Single Parent (Dad)"
50,"Vermont",3655,1094,2019,"06-11","Single Parent (Dad)"
50,"Vermont",4128,1062,2019,"12-17","Single Parent (Dad)"
50,"Vermont",3293,917,2019,"00-02","Single Parent (Mom)"
50,"Vermont",2228,873,2019,"03-04","Single Parent (Mom)"
